id,reviewId,creationDate,criticName,isTopCritic,originalScore,reviewState,publicatioName,reviewText,scoreSentiment,reviewUrl
american_in_paris,804,1/1/2000,Roger Ebert,TRUE,3.5/4,fresh,Chicago Sun-Times,"The real reasons to see An American in Paris are for the Kelly dance sequences, the closing ballet, the Gershwin songs, the bright locations, and a few moments of the ineffable, always curiously sad charm of Oscar Levant.",POSITIVE,http://www.rogerebert.com/reviews/an-american-in-paris-1951
american_in_paris,808,1/1/2000,MaryAnn Johanson,FALSE,10-Sep,fresh,Flick Filosopher,"Got only the vaguest connection to plot or character, but it's a gorgeous piece of filmmaking.",POSITIVE,http://www.flickfilosopher.com/oscars/bestpix/americanparis.shtml
american_in_paris,809,1/1/2000,Brian Webster,FALSE,91/100,fresh,Apollo Guide,"The combination of Kelly's dance and charisma, Gershwin's music and Minneli's direction makes this a movie that's hugely enjoyable, even for those who don't generally look for movies that are packed with dancing.",POSITIVE,http://web.archive.org/web/20100115180930/http://apolloguide.com/mov_fullrev.asp?CID=2586&Specific=371
american_in_paris,811,1/1/2000,TV Guide Staff,FALSE,5-May,fresh,TV Guide,"The plot was showing signs of age far earlier than 1951, but everything else about An American in Paris more than compensates.",POSITIVE,http://www.tvguide.com/movies/an-american-in-paris-113421/review/
american_in_paris,812,1/1/2000,Tim Dirks,FALSE,A+,fresh,Filmsite,"An American in Paris (1951) is one of the greatest, most elegant, and most celebrated of MGM's 50's musicals, with Gershwin lyrics and musical score (lyrics by Ira and music by composer George from some of their compositions of the 20s and 30s)...",POSITIVE,https://www.filmsite.org/amer.html
american_in_paris,814,1/1/2000,George Morris,TRUE,,fresh,Austin Chronicle,A resplendent motion picture.,POSITIVE,http://www.austinchronicle.com/calendar/film/1999-07-09/139740/
american_in_paris,815,1/1/2000,Jeffrey M. Anderson,FALSE,4-Apr,fresh,Combustible Celluloid,"The An American in Paris ballet is a work of delirious filmmaking, jumping and dissolving from space to space, swirling around an area, dancers entering and leaving the frame in surprising ways.",POSITIVE,http://www.combustiblecelluloid.com/amerparis.shtml
american_tail,816,1/1/2000,Roger Ebert,TRUE,4-Feb,rotten,Chicago Sun-Times,"The movie has such vague ethnic grounds, however, that only a few children will understand or care that the Mousekewitzes are Jewish. And few of those are likely to be entertained by such a tragic, gloomy story.",NEGATIVE,http://www.rogerebert.com/reviews/an-american-tail-1986
american_tail,818,1/1/2000,Paul Attanasio,TRUE,,rotten,Washington Post,It may be that the truly American tale here is the spectacle of an artist squandering his awesome gifts on the way to becoming a Hollywood institution.,NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/anamericantailgattanasio_a0ad78.htm
american_tail,819,1/1/2000,Rita Kempley,TRUE,,fresh,Washington Post,A bright-eyed tale of Jewish triumphs that will find a place in many young hearts.,POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/anamericantailgkempley_a0cad4.htm
1000915-and_god_created_woman,875,1/1/2000,Roger Ebert,TRUE,4-Feb,rotten,Chicago Sun-Times,Movies like this frustrate me because they do not have enough ambition to match their imagination.,NEGATIVE,http://www.rogerebert.com/reviews/and-god-created-woman-1988
1000915-and_god_created_woman,877,1/1/2000,Brian Webster,FALSE,49/100,fresh,Apollo Guide,,POSITIVE,
and_the_ship_sails_on,886,1/1/2000,Dan Jardine,FALSE,78/100,fresh,Apollo Guide,A lesser Fellini is still much greater than most of the product presented for our consumption.,POSITIVE,
and_the_ship_sails_on,888,1/1/2000,Dave Kehr,TRUE,,rotten,Chicago Reader,"Obviously, it isn't the intellectual content that's meant to carry the picture, but even Fellini's elaborate visuals seem timid and uninspired this time around.",NEGATIVE,http://onfilm.chireader.com/MovieCaps/A/AN/00337_AND_THE_SHIP_SAILS_ON.html
angels_with_dirty_faces,924,1/1/2000,Tim Dirks,FALSE,A+,fresh,Filmsite,"Angels With Dirty Faces (1938) is a classic example of a Warner Bros. gangster/crime melodrama of the 1930s - a slick, action-packed, hard-hitting studio film layered with a touch of social conscience. Director Michael Curtiz blended...",POSITIVE,https://www.filmsite.org/ange.html
angry_harvest,926,1/1/2000,Roger Ebert,TRUE,4-Feb,rotten,Chicago Sun-Times,The world of this film simply doesn't suggest the urgency and despair of the time.,NEGATIVE,http://www.rogerebert.com/reviews/angry-harvest-1986
animal_farm,946,1/1/2000,Christopher Null,FALSE,3.5/5,fresh,Filmcritic.com,as interesting on screen as it is behind the veil,POSITIVE,
annie_hall,965,1/1/2000,Colin Kennedy,TRUE,5-May,fresh,Empire Magazine,"Manhattan is more mature, Hannah And Her Sisters has greater range, Zelig is more technically ambitious, but nowhere else does Allen make for such great company.",POSITIVE,http://www.empireonline.com/movies/annie-hall/review/
annie_hall,968,1/1/2000,MaryAnn Johanson,FALSE,10-Sep,fresh,Flick Filosopher,"Just when you feel like you want to look away, it brings you back with a devastating one-liner.",POSITIVE,http://www.flickfilosopher.com/oscars/bestpix/anniehall.shtml
annie_hall,969,1/1/2000,Dan Jardine,FALSE,93/100,fresh,Apollo Guide,That this Woody Allen film is of such raw-nerved honesty is admirable. That it is also so incessantly funny is remarkable.,POSITIVE,
annie_hall,976,1/1/2000,Tim Dirks,FALSE,A+,fresh,Filmsite,"Annie Hall (1977), from director-actor-co-writer Woody Allen, is a quintessential masterpiece of priceless, witty and quotable one-liners within a matured, focused and thoughtful film. It is a bittersweet romantic comedy of modern contemporary love...",POSITIVE,https://www.filmsite.org/anni.html
annie_hall,977,1/1/2000,Ted Prigge,FALSE,5-May,fresh,rec.arts.movies.reviews,"The dialogue is so perfect that the film seems to shoot right back at the audience, reminding them of themselves.",POSITIVE,http://reviews.imdb.com/Reviews/78/7892
annie_hall,981,1/1/2000,Marjorie Baumgarten,TRUE,,fresh,Austin Chronicle,"Its comedy, performances, and insights are all dead-on perfect.",POSITIVE,http://www.austinchronicle.com/gbase/Calendar/Film?Film=oid%3a142000
annie_hall,983,1/1/2000,Jeffrey M. Anderson,FALSE,4-Apr,fresh,Combustible Celluloid,"Annie Hall is refreshing because it showed an astonishing leap in creativity, exploration, and cinematic curiosity from Allen's previous film.",POSITIVE,http://www.combustiblecelluloid.com/annie.shtml
annie_hall,984,1/1/2000,Christopher Null,FALSE,5-May,fresh,Filmcritic.com,"Utterly hilarious, yet it rings absolutely true.",POSITIVE,http://www.contactmusic.net/film/review/anniehall
another_woman,997,1/1/2000,Roger Ebert,TRUE,4-Apr,fresh,Chicago Sun-Times,"Film is the most voyeuristic medium, but rarely have I experienced this fact more sharply than while watching Woody Allen's Another Woman.",POSITIVE,http://www.rogerebert.com/reviews/another-woman-1988
another_woman,998,1/1/2000,Rita Kempley,TRUE,,rotten,Washington Post,"Once again, Allen has mistaken unfunny for serious, feeling the breath of immortality on his shoulder.",NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/anotherwoman.htm
another_woman,999,1/1/2000,Joe Brown,TRUE,,fresh,Washington Post,The storytelling is fluid and dramatic -- almost theatrical -- the film glows with light and the design is economically artful.,POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/anotherwomanbrown.htm
another_woman,1003,1/1/2000,Chris Hicks,FALSE,2.5/4,rotten,Deseret News (Salt Lake City),"It makes for a decidedly uneven, occasionally fascinating, but ultimately rather frustrating experience.",NEGATIVE,http://www.deseretnews.com/article/700000091/Another-Woman.html
1001115-apartment,1199,1/1/2000,Bosley Crowther,TRUE,,fresh,New York Times,"A gleeful, tender and even sentimental film.",POSITIVE,http://www.nytimes.com/books/98/12/27/specials/wilder-apartment.html
1001115-apartment,1201,1/1/2000,TV Guide Staff,FALSE,5-May,fresh,TV Guide,A barbed and occasionally brutal comedy with few illusions about personal or corporate ethics.,POSITIVE,https://www.tvguide.com/movies/the-apartment/review/2000112618/
1001115-apartment,1202,1/1/2000,Tim Dirks,FALSE,A+,fresh,Filmsite,"The Apartment (1960) is producer/director Billy Wilder's bittersweet, heart-rending tragi-comedy/drama of a compliant insurance clerk (Lemmon) who secretly lends out his apartment to other company executives for adulterous sexual affairs and liaisons.",POSITIVE,https://www.filmsite.org/apar.html
apprenticeship_of_duddy_kravitz,1246,1/1/2000,Vincent Canby,TRUE,5-Apr,fresh,New York Times,An alternately sad and hilarious movie of dreams rampant.,POSITIVE,http://www.nytimes.com/books/97/12/21/home/richler-screen.html
arabesque,1250,1/1/2000,Dave Kehr,TRUE,,fresh,Chicago Reader,It's a slick and satisfying entertainment.,POSITIVE,https://www.chicagoreader.com/chicago/arabesque/Film?oid=1051787
aria,1253,1/1/2000,Roger Ebert,TRUE,4-Mar,fresh,Chicago Sun-Times,"I am not sure that any indispensable statement about opera has been made here, and purists will no doubt recoil by the irreverence of some of the images. But the film is fun almost as a satire of itself.",POSITIVE,http://www.rogerebert.com/reviews/aria-1988
aria,1254,1/1/2000,Brian Webster,FALSE,68/100,rotten,Apollo Guide,"Is it worth watching a film composed of ten segments in order to appreciate three or four? It might not be worthwhile, but it would be a shame to miss Godard, Sturridge and Roddam's work.",NEGATIVE,
arsenic_and_old_lace,1277,1/1/2000,Tim Dirks,FALSE,A+,fresh,Filmsite,"Arsenic and Old Lace (1944) is a frenzied, hilarious, madcap black comedy from celebrated director Frank Capra. The slapstick film, with murderous aunts compassionately serving up elderberry wine to elderly gentlemen - with their crazy nephew...",POSITIVE,https://www.filmsite.org/arse.html
arthur_2_on_the_rocks,1286,1/1/2000,Roger Ebert,TRUE,4-Feb,rotten,Chicago Sun-Times,"It decides that Arthur must grow, must rise to an occasion, must for once take responsibility for his life. This is very good for Arthur, but not so good for the film.",NEGATIVE,http://www.rogerebert.com/reviews/arthur-2-on-the-rocks-1988
arthur_2_on_the_rocks,1287,1/1/2000,Desson Thomson,TRUE,,rotten,Washington Post,"If ""Arthur 2"" has any significance, it's to herald -- unwittingly -- the death of the Happy Drunk in the movies.",NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/arthur2ontherockspghowe_a0b1ae.htm
arthur_2_on_the_rocks,1288,1/1/2000,Rita Kempley,TRUE,,rotten,Washington Post,"It's not a sequel, it's a relapse.",NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/arthur2ontherockspgkempley_a0ca00.htm
assault_of_the_killer_bimbos,1299,1/1/2000,Roger Ebert,TRUE,4-Feb,rotten,Chicago Sun-Times,"It is the most simpleminded movie in many a moon, a vacant and brainless exercise in dreck, and I almost enjoyed myself sometimes, sort of.",NEGATIVE,http://www.rogerebert.com/reviews/assault-of-the-killer-bimbos-1988
1001280-assault_on_precinct_13,1305,1/1/2000,Christopher Null,FALSE,3.5/5,fresh,Filmcritic.com,"John Carpenter's third movie (two years before Halloween), and one of his best.",POSITIVE,
1001280-assault_on_precinct_13,1306,1/1/2000,Almar Haflidason,TRUE,5-May,fresh,BBC.com,,POSITIVE,http://www.bbc.co.uk/films/2000/09/01/assault_13_review.shtml
1001294-asylum,1362,1/1/2000,Almar Haflidason,TRUE,5-Apr,fresh,BBC.com,,POSITIVE,http://www.bbc.co.uk/films/2000/08/23/asylum_review.shtml
latalante,1371,1/1/2000,Roger Ebert,TRUE,4-Apr,fresh,Chicago Sun-Times,"It is on many lists of the greatest films, a distinction that obscures how down to earth it is, how direct in its story of a new marriage off to a shaky start.",POSITIVE,http://www.rogerebert.com/reviews/great-movie-latalante-1934
latalante,1372,1/1/2000,Hal Hinson,TRUE,,fresh,Washington Post,"Rapt, exuberant and as fragile as mist, this passionate tone poem drifts in its own bubble of oddly dissonant, almost fatalistic romanticism.",POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/latalantenrhinson_a0a9b7.htm
latalante,1373,1/1/2000,Desson Thomson,TRUE,,fresh,Washington Post,"There is much playfulness and poetry, such visual riches.",POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/latalantenrhowe_a0b2b9.htm
latalante,1375,1/1/2000,Harvey S. Karten,FALSE,10-Aug,fresh,Compuserve,"A poignant story of love's labor's lost for several dire hours in the streets of Paris, a work which is considered by top critics to be among the top hundred films of the twentieth century, a classic of the genre.",POSITIVE,http://reviews.imdb.com/Reviews/248/24853
latalante,1376,1/1/2000,Dennis Schwartz,FALSE,A+,fresh,Dennis Schwartz Movie Reviews,"Vigo has created a dreamworld, which makes his film an out of this world cinematic experience.",POSITIVE,http://www.sover.net/~ozus/latalante.htm
latalante,1377,1/1/2000,J. Hoberman,TRUE,,fresh,Village Voice,"L'Atalante is the world in springtime -- a place where shimmering reflections, smoky breezes, empty streets, and a free-floating sense of erotic energy are the essence of life and of movies.",POSITIVE,
latalante,1380,1/1/2000,Jeffrey M. Anderson,FALSE,4-Apr,fresh,Combustible Celluloid,"Even with this limited output, Vigo remains one of the cinema's great masters.",POSITIVE,http://www.combustiblecelluloid.com/latalante.shtml
latalante,1381,1/1/2000,Chris Hicks,FALSE,3.5/4,fresh,Deseret News (Salt Lake City),A favorite of film buffs for decades.,POSITIVE,http://www.deseretnews.com/article/700000971/LAtalante.html
auntie_mame,1413,1/1/2000,Wesley Lovell,FALSE,4-Apr,fresh,Cinema Sight,...Auntie Mame is a prime example of form and function unifying in a delightfully rich and complex comedic package.,POSITIVE,http://cinemasight.com/review-auntie-mame-1958/
avenging_force,1424,1/1/2000,Paul Attanasio,TRUE,,rotten,Washington Post,"What follows is kung fu, liberal fu and family man fu, all orchestrated by director Sam (Doctor Ninja) Firstenberg with his usual panache.",NEGATIVE,https://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/avengingforcerattanasio_a0ad52.htm
lavventura,1426,1/1/2000,Roger Ebert,TRUE,4-Apr,fresh,Chicago Sun-Times,L'Avventura becomes a place in our imagination -- a melancholy moral desert.,POSITIVE,http://www.rogerebert.com/reviews/great-movie-lavventura-1960
awful_truth,1433,1/1/2000,Marty Mapes,FALSE,3.5/4,fresh,Movie Habit,It is a surprisingly tight and densely-packed comedy with excellent performances all around.,POSITIVE,http://www.moviehabit.com/reviews/awf_id00.shtml
awful_truth,1435,1/1/2000,Tim Dirks,FALSE,A+,fresh,Filmsite,"The Awful Truth (1937) is one of the classic, definitive screwball comedies of the thirties from Columbia Pictures, joining company with other classics including Gregory La Cava's My Man Godfrey (1936), George Cukor's The Philadelphia Story (1940)...",POSITIVE,https://www.filmsite.org/awfu.html
awful_truth,1436,1/1/2000,Christopher Null,FALSE,5-Apr,fresh,Filmcritic.com,Grant's antics are hysterical.,POSITIVE,
babes_in_arms,1439,1/1/2000,Dave Kehr,TRUE,,rotten,Chicago Reader,"In general, it's pretty hard to take, but Berkeley's crane is sublime during the title number.",NEGATIVE,https://www.chicagoreader.com/chicago/babes-in-arms/Film?oid=1058208
1001488-babes_in_toyland,1441,1/1/2000,Dave Kehr,TRUE,,rotten,Chicago Reader,"a flat, stagy, artificially cheerful affair that falls far short of the memorably creepy Laurel and Hardy version of 1934.",NEGATIVE,http://onfilm.chicagoreader.com/movies/capsules/638_BABES_IN_TOYLAND.html
baby_boom,1454,1/1/2000,Desson Thomson,TRUE,,rotten,Washington Post,"If ""Baby Boom"" were a diaper, though, it would be disposable.",NEGATIVE,https://www.washingtonpost.com/archive/lifestyle/1987/10/09/keaton-meets-baby-boom/750e29aa-f824-4bb0-b198-319addf448e5/
baby_boom,1455,1/1/2000,Rita Kempley,TRUE,,fresh,Washington Post,"It's so sweetly manipulative, it's bound to reassure those birth-dearth worrywarts.",POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/babyboompgkempley_a0ca4f.htm
